oktmo,name,year,internat_inflow,internat_outflow,interreg_inflow,interreg_outflow,reg_inflow,reg_outflow,total_inflow,total_outflow
5707000,Дальнегорский,2022,28.0,27.0,303.0,359.0,1036.0,1029.0,1367.0,1415.0
5708000,Дальнереченский,2022,11.0,38.0,279.0,381.0,451.0,487.0,741.0,906.0
5711000,Лесозаводский,2022,67.0,130.0,420.0,563.0,1110.0,1107.0,1597.0,1800.0
5714000,Находкинский,2022,133.0,1019.0,776.0,1499.0,1027.0,1638.0,1936.0,4156.0
5717000,Партизанский,2022,47.0,99.0,266.0,319.0,1051.0,986.0,1364.0,1404.0
5720000,Спасск-Дальний,2022,113.0,209.0,287.0,383.0,1153.0,1092.0,1553.0,1684.0
5723000,Уссурийский,2022,477.0,579.0,1962.0,2469.0,5245.0,4501.0,7684.0,7549.0
5747000,ЗАТО Фокино,2022,9.0,21.0,319.0,472.0,626.0,611.0,954.0,1104.0
7500000,Муниципальные округа Ставропольского края,2022,2215.0,2634.0,9415.0,9055.0,8579.0,11387.0,20209.0,23076.0
7502000,Александровский муниципальный округ,2022,41.0,28.0,693.0,540.0,564.0,621.0,1298.0,1189.0
7503000,Андроповский муниципальный округ,2022,114.0,55.0,649.0,424.0,548.0,636.0,1311.0,1115.0
7505000,Апанасенковский муниципальный округ,2022,59.0,82.0,442.0,360.0,300.0,475.0,801.0,917.0
7507000,Арзгирский муниципальный округ,2022,16.0,11.0,260.0,289.0,270.0,406.0,546.0,706.0
7512000,Буденновский муниципальный округ,2022,244.0,383.0,1164.0,1453.0,630.0,855.0,2038.0,2691.0
7517000,Грачевский муниципальный округ,2022,346.0,282.0,518.0,355.0,605.0,596.0,1469.0,1233.0
7528000,Кочубеевский муниципальный округ,2022,416.0,284.0,1056.0,865.0,1190.0,1281.0,2662.0,2430.0
7530000,Красногвардейский муниципальный округ,2022,76.0,57.0,538.0,476.0,318.0,400.0,932.0,933.0
7533000,Курский муниципальный округ,2022,69.0,65.0,931.0,896.0,335.0,429.0,1335.0,1390.0
7536000,Левокумский муниципальный округ,2022,51.0,101.0,506.0,431.0,503.0,555.0,1060.0,1087.0
7544000,Новоселицкий муниципальный округ,2022,67.0,60.0,319.0,267.0,282.0,418.0,668.0,745.0
7548000,Предгорный муниципальный округ,2022,29.0,402.0,655.0,812.0,882.0,1665.0,1566.0,2879.0
7552000,Степновский муниципальный округ,2022,7.0,5.0,327.0,296.0,209.0,351.0,543.0,652.0
7554000,Труновский муниципальный округ,2022,166.0,231.0,395.0,262.0,522.0,504.0,1083.0,997.0
7556000,Туркменский муниципальный округ,2022,34.0,28.0,245.0,160.0,236.0,352.0,515.0,540.0
7558000,Шпаковский муниципальный округ,2022,480.0,560.0,717.0,1169.0,1185.0,1843.0,2382.0,3572.0
7701000,город Ставрополь,2022,1535.0,2051.0,6169.0,5997.0,6462.0,3990.0,14166.0,12038.0
7705000,Благодарненский городской округ (с 2018 года),2022,158.0,110.0,759.0,632.0,575.0,598.0,1492.0,1340.0
7707000,город Георгиевск,2022,360.0,345.0,1307.0,1600.0,1186.0,1345.0,2853.0,3290.0
7710000,город-курорт Ессентуки,2022,1081.0,1009.0,1961.0,1492.0,1880.0,932.0,4922.0,3433.0
7712000,город-курорт Железноводск,2022,189.0,219.0,708.0,663.0,717.0,663.0,1614.0,1545.0
7713000,Изобильненский городской округ (с 2018 года),2022,130.0,404.0,1195.0,1007.0,1088.0,951.0,2413.0,2362.0
7714000,Ипатовский городской округ (с 2018 года),2022,134.0,234.0,621.0,548.0,785.0,936.0,1540.0,1718.0
7715000,город-курорт Кисловодск,2022,230.0,294.0,1535.0,1607.0,574.0,809.0,2339.0,2710.0
7716000,Кировский городской округ (с 2018 года),2022,30.0,48.0,827.0,856.0,762.0,823.0,1619.0,1727.0
7718000,город Лермонтов,2022,72.0,67.0,396.0,247.0,571.0,266.0,1039.0,580.0
7721000,Минераловодский городской округ (с 2017 года),2022,105.0,383.0,1056.0,1379.0,637.0,802.0,1798.0,2564.0
7724000,город Невинномысск,2022,181.0,334.0,1266.0,1496.0,844.0,941.0,2291.0,2771.0
7725000,Нефтекумский городской округ (с 2018 года),2022,48.0,98.0,1032.0,1159.0,827.0,933.0,1907.0,2190.0
7726000,Новоалександровский городской округ (с 2018 года),2022,157.0,206.0,696.0,768.0,700.0,849.0,1553.0,1823.0
7727000,город-курорт Пятигорск,2022,927.0,3102.0,2338.0,1886.0,1717.0,1478.0,4982.0,6466.0
7731000,Петровский городской округ (с 2018 года),2022,49.0,76.0,859.0,703.0,884.0,1034.0,1792.0,1813.0
7735000,Советский городской округ (с 2018 года),2022,134.0,74.0,940.0,890.0,683.0,734.0,1757.0,1698.0
8603000,Амурский муниципальный район,2022,157.0,178.0,562.0,702.0,1257.0,1502.0,1976.0,2382.0
8603101,город Амурск,2022,146.0,157.0,402.0,505.0,824.0,873.0,1372.0,1535.0
8603160,Эльбанское,2022,7.0,13.0,128.0,135.0,223.0,312.0,358.0,460.0
8603410,Падалинское,2022,3.0,6.0,6.0,13.0,51.0,57.0,60.0,76.0
8606000,Аяно-Майский муниципальный район,2022,25.0,24.0,45.0,79.0,71.0,97.0,141.0,200.0
8606403,село Аян,2022,25.0,23.0,23.0,33.0,24.0,29.0,72.0,85.0
8609000,Бикинский муниципальный район,2022,76.0,30.0,416.0,619.0,480.0,640.0,972.0,1289.0
8609101,город Бикин,2022,74.0,30.0,330.0,514.0,289.0,449.0,693.0,993.0
8612000,Ванинский муниципальный район,2022,318.0,273.0,494.0,525.0,736.0,887.0,1548.0,1685.0
8612151,рабочий поселок Ванино,2022,146.0,147.0,221.0,228.0,304.0,350.0,671.0,725.0
8612155,Высокогорненское,2022,6.0,8.0,29.0,37.0,57.0,78.0,92.0,123.0
8612159,рабочий поселок Октябрьский,2022,31.0,26.0,46.0,65.0,152.0,146.0,229.0,237.0
8612410,Кенадское,2022,2.0,1.0,4.0,4.0,8.0,19.0,14.0,24.0
8612411,поселок Монгохто,2022,6.0,7.0,149.0,128.0,125.0,133.0,280.0,268.0
8612412,поселок Токи,2022,127.0,84.0,19.0,23.0,50.0,52.0,196.0,159.0
8614000,Верхнебуреинский муниципальный район,2022,251.0,232.0,316.0,327.0,419.0,524.0,986.0,1083.0
8614151,рабочий поселок Чегдомын,2022,146.0,108.0,150.0,152.0,196.0,246.0,492.0,506.0
8614153,Новоургальское,2022,64.0,44.0,109.0,88.0,123.0,130.0,296.0,262.0
8614401,поселок Алонка,2022,1.0,1.0,4.0,6.0,13.0,7.0,18.0,14.0
8614403,Сулукское,2022,14.0,46.0,13.0,14.0,14.0,24.0,41.0,84.0
8614411,поселок Софийск,2022,4.0,15.0,2.0,8.0,10.0,10.0,16.0,33.0
8614418,поселок Этыркэн,2022,18.0,15.0,9.0,14.0,7.0,12.0,34.0,41.0
8617000,Вяземский муниципальный район,2022,59.0,90.0,167.0,216.0,709.0,727.0,935.0,1033.0
8617101,город Вяземский,2022,55.0,84.0,109.0,125.0,476.0,367.0,640.0,576.0
8617413,поселок Дормидонтовка,2022,3.0,1.0,4.0,13.0,35.0,56.0,42.0,70.0
8617440,село Шереметьево,2022,1.0,1.0,8.0,5.0,15.0,27.0,24.0,33.0
8620000,Комсомольский муниципальный район,2022,9.0,28.0,726.0,290.0,597.0,925.0,1332.0,1243.0
8620413,Гайтерское,2022,1.0,2.0,69.0,21.0,17.0,38.0,87.0,61.0
8620430,Кенайское,2022,2.0,2.0,3.0,1.0,5.0,11.0,10.0,14.0
8620446,село Новый Мир,2022,1.0,4.0,7.0,16.0,32.0,41.0,40.0,61.0
8620447,село Пивань,2022,3.0,5.0,17.0,8.0,59.0,79.0,79.0,92.0
8620470,Ягодненское,2022,1.0,1.0,11.0,12.0,36.0,89.0,48.0,102.0
8624000,Муниципальный район имени Лазо,2022,241.0,313.0,352.0,389.0,1498.0,1522.0,2091.0,2224.0
8624151,рабочий поселок Переяславка,2022,34.0,36.0,72.0,57.0,298.0,272.0,404.0,365.0
8624154,рабочий поселок Мухен,2022,6.0,13.0,51.0,27.0,105.0,150.0,162.0,190.0
8624157,Хорское,2022,133.0,144.0,98.0,128.0,378.0,305.0,609.0,577.0
8624402,Бичевское,2022,11.0,33.0,15.0,31.0,65.0,82.0,91.0,146.0
8624404,Георгиевское,2022,5.0,10.0,14.0,26.0,75.0,91.0,94.0,127.0
8624410,Долминское,2022,2.0,3.0,1.0,2.0,29.0,30.0,32.0,35.0
8624422,Кондратьевское,2022,8.0,16.0,9.0,8.0,42.0,61.0,59.0,85.0
8624425,Кругликовское,2022,10.0,5.0,4.0,3.0,41.0,27.0,55.0,35.0
8624428,Марусинское,2022,3.0,3.0,7.0,14.0,31.0,54.0,41.0,71.0
8624431,Могилевское,2022,1.0,8.0,11.0,16.0,60.0,72.0,72.0,96.0
8624437,Полетненское,2022,6.0,6.0,3.0,12.0,86.0,60.0,95.0,78.0
8624440,Святогорское,2022,1.0,2.0,5.0,5.0,21.0,14.0,27.0,21.0
8624443,поселок Сидима,2022,5.0,3.0,9.0,6.0,22.0,40.0,36.0,49.0
8624446,Ситинское,2022,2.0,3.0,11.0,17.0,63.0,91.0,76.0,111.0
8624450,поселок Сукпай,2022,10.0,20.0,5.0,6.0,64.0,32.0,79.0,58.0
8624452,Черняевское,2022,4.0,6.0,22.0,11.0,70.0,59.0,96.0,76.0
8628000,Нанайский муниципальный район,2022,303.0,212.0,66.0,97.0,498.0,717.0,867.0,1026.0
8628425,Лидогинское,2022,3.0,8.0,6.0,6.0,36.0,57.0,45.0,71.0
8628427,Верхненергенское,2022,1.0,2.0,4.0,3.0,20.0,21.0,25.0,26.0
8628428,село Маяк,2022,2.0,4.0,3.0,9.0,30.0,54.0,35.0,67.0
8628431,Найхинское,2022,3.0,1.0,2.0,12.0,82.0,84.0,87.0,97.0
8628439,село Троицкое,2022,280.0,197.0,37.0,32.0,163.0,193.0,480.0,422.0
8631000,Николаевский муниципальный район,2022,132.0,297.0,222.0,368.0,602.0,803.0,956.0,1468.0
8631101,город Николаевск-на-Амуре,2022,66.0,198.0,143.0,202.0,394.0,451.0,603.0,851.0
8631158,рабочий поселок Многовершинный,2022,62.0,93.0,27.0,98.0,35.0,105.0,124.0,296.0
8631413,Красносельское,2022,2.0,5.0,15.0,12.0,36.0,44.0,53.0,61.0
8634000,Охотский муниципальный район,2022,8.0,12.0,226.0,152.0,143.0,158.0,377.0,322.0
8634151,рабочий поселок Охотск,2022,8.0,9.0,19.0,52.0,47.0,74.0,74.0,135.0
8642000,Советско-Гаванский муниципальный район,2022,72.0,136.0,363.0,457.0,680.0,682.0,1115.0,1275.0
8642101,город Советская Гавань,2022,58.0,123.0,218.0,272.0,388.0,341.0,664.0,736.0
8642159,рабочий поселок Заветы Ильича,2022,11.0,9.0,94.0,119.0,159.0,116.0,264.0,244.0
8642165,рабочий поселок Майский,2022,2.0,4.0,21.0,29.0,40.0,79.0,63.0,112.0
8644000,Солнечный муниципальный район,2022,180.0,242.0,253.0,278.0,673.0,818.0,1106.0,1338.0
8644151,рабочий поселок Солнечный,2022,35.0,42.0,156.0,168.0,335.0,315.0,526.0,525.0
8644404,Березовское,2022,15.0,50.0,21.0,39.0,121.0,127.0,157.0,216.0
8644406,поселок Горин,2022,49.0,66.0,15.0,16.0,32.0,100.0,96.0,182.0
8644410,Дукинское,2022,2.0,16.0,3.0,4.0,24.0,33.0,29.0,53.0
8644425,Харпичанское,2022,35.0,4.0,2.0,2.0,7.0,28.0,44.0,34.0
8644428,Хурмулинское,2022,39.0,61.0,18.0,13.0,46.0,61.0,103.0,135.0
8644432,Горненское,2022,5.0,3.0,21.0,12.0,66.0,66.0,92.0,81.0
8646000,Тугуро-Чумиканский муниципальный район,2022,2.0,1.0,23.0,21.0,69.0,61.0,94.0,83.0
8646411,село Чумикан,2022,2.0,1.0,14.0,11.0,37.0,34.0,53.0,46.0
8650000,Ульчский муниципальный район,2022,8.0,6.0,112.0,124.0,445.0,511.0,565.0,641.0
8650401,село Богородское,2022,3.0,3.0,24.0,39.0,98.0,110.0,125.0,152.0
8650413,Де-Кастринское,2022,1.0,1.0,19.0,29.0,68.0,76.0,88.0,106.0
8655000,Хабаровский муниципальный район,2022,601.0,578.0,1362.0,1456.0,2135.0,2349.0,4098.0,4383.0
8655155,Корфовское,2022,23.0,28.0,380.0,159.0,308.0,247.0,711.0,434.0
8655402,Анастасьевское,2022,11.0,14.0,73.0,125.0,47.0,72.0,131.0,211.0
8655407,село Бычиха,2022,12.0,17.0,21.0,28.0,64.0,63.0,97.0,108.0
8655412,Галкинское,2022,9.0,20.0,15.0,18.0,33.0,32.0,57.0,70.0
8655415,Дружбинское,2022,15.0,14.0,5.0,11.0,28.0,44.0,48.0,69.0
8655416,Елабужское,2022,2.0,2.0,16.0,37.0,18.0,33.0,36.0,72.0
8655419,село Ильинка,2022,39.0,28.0,45.0,25.0,143.0,107.0,227.0,160.0
8655422,село Казакевичево,2022,6.0,7.0,27.0,25.0,31.0,49.0,64.0,81.0
8655425,Князе-Волконское,2022,9.0,19.0,227.0,380.0,136.0,277.0,372.0,676.0
8655431,Корсаковское,2022,25.0,50.0,58.0,52.0,131.0,138.0,214.0,240.0
8655437,Малышевское,2022,1.0,1.0,6.0,9.0,19.0,38.0,26.0,48.0
8655440,Мирненское,2022,40.0,50.0,77.0,92.0,143.0,131.0,260.0,273.0
8655443,Мичуринское,2022,115.0,43.0,27.0,43.0,127.0,112.0,269.0,198.0
8655448,село Некрасовка,2022,46.0,46.0,83.0,84.0,197.0,153.0,326.0,283.0
8655453,Осиновореченское,2022,12.0,12.0,25.0,33.0,71.0,71.0,108.0,116.0
8655455,село Петропавловка,2022,1.0,5.0,8.0,2.0,5.0,6.0,14.0,13.0
8655459,Ракитненское,2022,78.0,60.0,82.0,80.0,205.0,188.0,365.0,328.0
8655460,Сергеевское,2022,6.0,19.0,39.0,57.0,51.0,82.0,96.0,158.0
8655465,Тополевское,2022,130.0,121.0,101.0,135.0,257.0,301.0,488.0,557.0
8655476,Восточное,2022,20.0,19.0,29.0,41.0,83.0,133.0,132.0,193.0
8701000,город Хабаровск,2022,9165.0,8495.0,9381.0,11386.0,6516.0,5530.0,25062.0,25411.0
8709000,город Комсомольск-на-Амуре,2022,1488.0,1803.0,2098.0,2810.0,2968.0,1906.0,6554.0,6519.0
10508000,Белогорский муниципальный округ,2022,17.0,10.0,121.0,190.0,201.0,408.0,339.0,608.0
10515000,Бурейский муниципальный округ,2022,5.0,22.0,183.0,275.0,223.0,475.0,411.0,772.0
10528000,Ивановский муниципальный округ,2022,262.0,170.0,144.0,173.0,591.0,638.0,997.0,981.0
10540000,Ромненский муниципальный округ,2022,23.0,9.0,40.0,72.0,177.0,273.0,240.0,354.0
10554000,Тындинский муниципальный округ,2022,36.0,45.0,199.0,275.0,200.0,317.0,435.0,637.0
10605000,Архаринский муниципальный район,2022,16.0,16.0,156.0,231.0,215.0,355.0,387.0,602.0
10605151,рабочий поселок (поселок городского типа) Архара,2022,13.0,13.0,94.0,133.0,143.0,180.0,250.0,326.0
10605444,Ленинский сельсовет,2022,1.0,1.0,4.0,10.0,8.0,15.0,13.0,26.0
10605468,Черниговский сельсовет,2022,1.0,2.0,2.0,2.0,5.0,6.0,8.0,10.0
10611000,Благовещенский муниципальный район,2022,122.0,133.0,322.0,381.0,2165.0,1210.0,2609.0,1724.0
10611408,Волковский сельсовет,2022,2.0,17.0,20.0,48.0,77.0,45.0,99.0,110.0
10611413,Гродековский сельсовет,2022,1.0,1.0,11.0,13.0,36.0,15.0,48.0,29.0
10611428,Новопетровский сельсовет,2022,13.0,2.0,7.0,11.0,32.0,35.0,52.0,48.0
